hour_index,recorded_requests,input_tokens,output_tokens,zero_output_requests,Model,Log Type,is_last_partial_hour
624,9,4468,2463,0,GPT-4,Conversation log,False
625,23,29226,8126,0,GPT-4,Conversation log,False
626,3,1731,1155,0,GPT-4,Conversation log,False
627,1,38,426,0,GPT-4,Conversation log,False
628,0,0,0,0,GPT-4,Conversation log,False
629,0,0,0,0,GPT-4,Conversation log,False
630,0,0,0,0,GPT-4,Conversation log,False
631,1,1766,362,0,GPT-4,Conversation log,False
632,11,5724,3049,0,GPT-4,Conversation log,False
633,38,21448,9380,0,GPT-4,Conversation log,False
634,52,40297,14369,0,GPT-4,Conversation log,False
635,39,21453,8066,0,GPT-4,Conversation log,False
636,18,13851,6772,0,GPT-4,Conversation log,False
637,52,28866,11775,0,GPT-4,Conversation log,False
638,40,20043,7552,1,GPT-4,Conversation log,False
639,103,55256,20679,2,GPT-4,Conversation log,False
640,141,84399,30314,7,GPT-4,Conversation log,False
641,54,29142,14160,4,GPT-4,Conversation log,False
642,57,28165,12861,0,GPT-4,Conversation log,False
643,64,47091,19336,1,GPT-4,Conversation log,False
644,149,147396,44659,8,GPT-4,Conversation log,False
645,77,62512,21552,8,GPT-4,Conversation log,False
646,70,52009,14324,21,GPT-4,Conversation log,False
647,54,44125,9296,3,GPT-4,Conversation log,False
648,12,8253,2580,2,GPT-4,Conversation log,False
649,14,8511,4460,0,GPT-4,Conversation log,False
650,4,712,960,0,GPT-4,Conversation log,False
651,0,0,0,0,GPT-4,Conversation log,False
652,0,0,0,0,GPT-4,Conversation log,False
653,0,0,0,0,GPT-4,Conversation log,False
654,2,112,97,0,GPT-4,Conversation log,False
655,0,0,0,0,GPT-4,Conversation log,False
656,9,6209,3617,0,GPT-4,Conversation log,False
657,51,16409,5962,2,GPT-4,Conversation log,False
658,66,34809,14031,3,GPT-4,Conversation log,False
659,91,55125,21655,0,GPT-4,Conversation log,False
660,23,13059,6424,0,GPT-4,Conversation log,False
661,41,22854,9960,1,GPT-4,Conversation log,False
662,102,90614,26151,5,GPT-4,Conversation log,False
663,146,100887,31060,2,GPT-4,Conversation log,False
664,99,68865,25535,6,GPT-4,Conversation log,False
665,91,53913,17458,18,GPT-4,Conversation log,False
666,49,44982,13562,3,GPT-4,Conversation log,False
667,52,38306,9302,0,GPT-4,Conversation log,False
668,57,27514,9809,1,GPT-4,Conversation log,False
669,106,37552,8916,28,GPT-4,Conversation log,False
670,70,51112,15975,7,GPT-4,Conversation log,False
671,45,29889,13193,0,GPT-4,Conversation log,False
672,38,41026,10953,0,GPT-4,Conversation log,False
673,37,60188,13875,0,GPT-4,Conversation log,False
674,23,31768,7990,0,GPT-4,Conversation log,False
675,19,25330,6130,0,GPT-4,Conversation log,False
676,4,809,764,0,GPT-4,Conversation log,False
677,9,9615,2255,0,GPT-4,Conversation log,False
678,1,1223,92,0,GPT-4,Conversation log,False
679,4,3549,1444,0,GPT-4,Conversation log,False
680,5,2595,1097,0,GPT-4,Conversation log,False
681,35,18528,9304,2,GPT-4,Conversation log,False
682,53,21858,11891,3,GPT-4,Conversation log,False
683,72,67974,17091,4,GPT-4,Conversation log,False
684,25,17708,5285,4,GPT-4,Conversation log,False
685,71,22563,8409,6,GPT-4,Conversation log,False
686,109,46863,18356,30,GPT-4,Conversation log,False
687,88,48996,14264,17,GPT-4,Conversation log,False
688,158,69686,19076,18,GPT-4,Conversation log,False
689,175,57212,15821,17,GPT-4,Conversation log,False
690,66,23601,11172,7,GPT-4,Conversation log,False
691,100,35217,10859,19,GPT-4,Conversation log,False
692,115,56632,20080,14,GPT-4,Conversation log,False
693,80,48320,18253,10,GPT-4,Conversation log,False
694,124,60219,21957,9,GPT-4,Conversation log,False
695,84,51678,19271,2,GPT-4,Conversation log,False
696,39,29351,10133,1,GPT-4,Conversation log,False
697,27,23134,5614,0,GPT-4,Conversation log,False
698,17,11086,3061,0,GPT-4,Conversation log,False
699,10,9522,3279,0,GPT-4,Conversation log,False
700,2,1616,331,0,GPT-4,Conversation log,False
701,5,1899,853,0,GPT-4,Conversation log,False
702,2,543,234,0,GPT-4,Conversation log,False
703,0,0,0,0,GPT-4,Conversation log,False
704,9,5318,1184,0,GPT-4,Conversation log,False
705,78,33098,11858,16,GPT-4,Conversation log,False
706,85,34852,13292,13,GPT-4,Conversation log,False
707,90,39514,13895,14,GPT-4,Conversation log,False
708,13,9634,2929,0,GPT-4,Conversation log,False
709,26,17049,5454,0,GPT-4,Conversation log,False
710,83,35092,14095,25,GPT-4,Conversation log,False
711,87,42624,16771,20,GPT-4,Conversation log,False
712,150,96604,29599,8,GPT-4,Conversation log,False
713,150,99521,29644,0,GPT-4,Conversation log,False
714,82,84655,21139,1,GPT-4,Conversation log,False
715,76,45643,17408,1,GPT-4,Conversation log,False
716,73,53224,17783,7,GPT-4,Conversation log,False
717,84,79636,23301,0,GPT-4,Conversation log,False
718,97,91872,24715,3,GPT-4,Conversation log,False
719,75,91075,25797,1,GPT-4,Conversation log,False
720,26,23881,9842,0,GPT-4,Conversation log,False
721,32,24196,7243,0,GPT-4,Conversation log,False
722,25,27220,6272,0,GPT-4,Conversation log,False
723,6,2178,647,0,GPT-4,Conversation log,False
724,0,0,0,0,GPT-4,Conversation log,False
725,7,3468,2810,0,GPT-4,Conversation log,False
726,6,6887,1206,0,GPT-4,Conversation log,False
727,0,0,0,0,GPT-4,Conversation log,False
728,0,0,0,0,GPT-4,Conversation log,False
729,84,49170,17437,12,GPT-4,Conversation log,False
730,106,41861,10808,4,GPT-4,Conversation log,False
731,73,50570,14817,7,GPT-4,Conversation log,False
732,28,11967,6458,2,GPT-4,Conversation log,False
733,83,57409,24089,8,GPT-4,Conversation log,False
734,61,44459,13905,1,GPT-4,Conversation log,False
735,75,55935,17123,4,GPT-4,Conversation log,False
736,76,49663,13904,5,GPT-4,Conversation log,False
737,55,41715,12122,2,GPT-4,Conversation log,False
738,32,17191,7296,4,GPT-4,Conversation log,False
739,38,24140,8630,0,GPT-4,Conversation log,False
740,35,29207,10219,0,GPT-4,Conversation log,False
741,35,33486,10254,1,GPT-4,Conversation log,False
742,43,59986,11942,0,GPT-4,Conversation log,False
743,40,53772,13012,0,GPT-4,Conversation log,False
744,34,43686,9971,0,GPT-4,Conversation log,False
745,2,3897,956,0,GPT-4,Conversation log,False
746,1,1079,610,0,GPT-4,Conversation log,False
747,2,828,616,0,GPT-4,Conversation log,False
748,1,190,188,0,GPT-4,Conversation log,False
749,0,0,0,0,GPT-4,Conversation log,False
750,2,496,345,0,GPT-4,Conversation log,False
751,3,2862,879,0,GPT-4,Conversation log,False
752,2,229,254,0,GPT-4,Conversation log,False
753,3,726,570,0,GPT-4,Conversation log,False
754,14,8683,4909,0,GPT-4,Conversation log,False
755,40,37861,9117,0,GPT-4,Conversation log,False
756,30,47235,7981,0,GPT-4,Conversation log,False
757,16,12538,5348,0,GPT-4,Conversation log,False
758,22,13953,4093,0,GPT-4,Conversation log,False
759,48,35074,14165,2,GPT-4,Conversation log,False
760,51,33651,15614,1,GPT-4,Conversation log,False
761,61,68473,16728,2,GPT-4,Conversation log,False
762,34,35151,9461,3,GPT-4,Conversation log,False
763,42,38775,13842,1,GPT-4,Conversation log,False
764,35,27536,8541,0,GPT-4,Conversation log,False
765,50,56061,13252,2,GPT-4,Conversation log,False
766,29,36131,7817,0,GPT-4,Conversation log,False
767,34,19474,6401,1,GPT-4,Conversation log,False
768,2,1094,502,0,GPT-4,Conversation log,False
769,11,7657,2210,0,GPT-4,Conversation log,False
770,6,4407,2345,0,GPT-4,Conversation log,False
771,4,2733,1070,0,GPT-4,Conversation log,False
772,0,0,0,0,GPT-4,Conversation log,False
773,0,0,0,0,GPT-4,Conversation log,False
774,0,0,0,0,GPT-4,Conversation log,False
775,0,0,0,0,GPT-4,Conversation log,False
776,5,5192,1481,0,GPT-4,Conversation log,False
777,9,6498,3022,0,GPT-4,Conversation log,False
778,12,10951,3437,0,GPT-4,Conversation log,False
779,19,10425,5800,0,GPT-4,Conversation log,False
780,16,7913,3629,0,GPT-4,Conversation log,False
781,10,3746,1595,0,GPT-4,Conversation log,False
782,30,33520,12050,0,GPT-4,Conversation log,False
783,64,65342,19118,0,GPT-4,Conversation log,False
784,57,62573,16982,0,GPT-4,Conversation log,False
785,60,51006,14938,0,GPT-4,Conversation log,False
786,35,34703,10292,0,GPT-4,Conversation log,False
787,34,35251,10908,0,GPT-4,Conversation log,False
788,34,23252,7206,0,GPT-4,Conversation log,False
789,24,13547,5039,0,GPT-4,Conversation log,False
790,50,34395,11505,5,GPT-4,Conversation log,False
791,25,19992,7413,2,GPT-4,Conversation log,False
792,31,34945,8118,0,GPT-4,Conversation log,False
793,23,18574,5212,0,GPT-4,Conversation log,False
794,6,8047,2282,0,GPT-4,Conversation log,False
795,5,6782,970,0,GPT-4,Conversation log,False
796,8,5187,2167,0,GPT-4,Conversation log,False
797,4,5942,1457,0,GPT-4,Conversation log,False
798,2,3612,337,0,GPT-4,Conversation log,False
799,2,2567,76,0,GPT-4,Conversation log,False
800,0,0,0,0,GPT-4,Conversation log,False
801,43,24616,6448,2,GPT-4,Conversation log,False
802,64,50069,12663,4,GPT-4,Conversation log,False
803,93,60669,20538,4,GPT-4,Conversation log,False
804,42,22375,8290,3,GPT-4,Conversation log,False
805,39,18895,8779,0,GPT-4,Conversation log,False
806,88,72489,20373,2,GPT-4,Conversation log,False
807,96,72155,22688,4,GPT-4,Conversation log,False
808,107,73678,23969,5,GPT-4,Conversation log,False
809,78,45383,20204,5,GPT-4,Conversation log,False
810,55,45129,11951,1,GPT-4,Conversation log,False
811,29,9613,6889,1,GPT-4,Conversation log,False
812,70,51132,12546,6,GPT-4,Conversation log,False
813,84,60199,20203,10,GPT-4,Conversation log,False
814,67,44473,11656,17,GPT-4,Conversation log,False
815,36,13318,6097,10,GPT-4,Conversation log,False
816,44,20435,8919,12,GPT-4,Conversation log,False
817,53,65830,18441,5,GPT-4,Conversation log,False
818,9,9892,3130,0,GPT-4,Conversation log,False
819,13,13214,4543,0,GPT-4,Conversation log,False
820,7,13066,2932,0,GPT-4,Conversation log,False
821,4,426,165,1,GPT-4,Conversation log,False
822,1,110,30,0,GPT-4,Conversation log,False
823,0,0,0,0,GPT-4,Conversation log,False
824,8,4295,1295,1,GPT-4,Conversation log,False
825,37,22735,9033,6,GPT-4,Conversation log,False
826,92,36899,9238,14,GPT-4,Conversation log,False
827,58,32793,12013,5,GPT-4,Conversation log,False
828,38,24629,6763,0,GPT-4,Conversation log,False
829,52,27912,9056,7,GPT-4,Conversation log,False
830,92,61665,22783,10,GPT-4,Conversation log,False
831,88,56458,20598,13,GPT-4,Conversation log,False
832,129,83873,28437,21,GPT-4,Conversation log,False
833,79,54363,19040,7,GPT-4,Conversation log,False
834,40,24727,8906,6,GPT-4,Conversation log,False
835,76,56699,16877,1,GPT-4,Conversation log,False
836,59,33752,16802,0,GPT-4,Conversation log,False
837,89,70703,21082,1,GPT-4,Conversation log,False
838,54,50936,10978,1,GPT-4,Conversation log,False
839,36,21908,5474,1,GPT-4,Conversation log,False
840,12,6409,2492,1,GPT-4,Conversation log,False
841,16,19027,4420,0,GPT-4,Conversation log,False
842,3,274,1300,0,GPT-4,Conversation log,False
843,0,0,0,0,GPT-4,Conversation log,False
844,6,8348,2287,0,GPT-4,Conversation log,False
845,0,0,0,0,GPT-4,Conversation log,False
846,8,3429,1870,0,GPT-4,Conversation log,False
847,1,23,458,0,GPT-4,Conversation log,False
848,2,273,555,0,GPT-4,Conversation log,False
849,22,11994,5553,0,GPT-4,Conversation log,False
850,66,38809,14720,8,GPT-4,Conversation log,False
851,57,24532,10314,0,GPT-4,Conversation log,False
852,27,7696,5120,0,GPT-4,Conversation log,False
853,25,10198,4457,0,GPT-4,Conversation log,False
854,61,46324,19112,0,GPT-4,Conversation log,False
855,57,42380,16149,1,GPT-4,Conversation log,False
856,113,67596,22447,0,GPT-4,Conversation log,False
857,63,53113,17356,0,GPT-4,Conversation log,False
858,63,52788,20894,0,GPT-4,Conversation log,False
859,87,54601,22539,1,GPT-4,Conversation log,False
860,102,58428,15940,1,GPT-4,Conversation log,False
861,69,50042,16501,0,GPT-4,Conversation log,False
862,29,21902,6140,1,GPT-4,Conversation log,False
863,81,33507,6466,1,GPT-4,Conversation log,False
864,19,15290,4977,0,GPT-4,Conversation log,False
865,26,31848,7105,0,GPT-4,Conversation log,False
866,13,11536,3732,0,GPT-4,Conversation log,False
867,10,15840,4401,0,GPT-4,Conversation log,False
868,12,17145,2175,0,GPT-4,Conversation log,False
869,3,2304,398,0,GPT-4,Conversation log,False
870,0,0,0,0,GPT-4,Conversation log,False
871,1,2205,259,0,GPT-4,Conversation log,False
872,6,2562,1611,0,GPT-4,Conversation log,False
873,22,10493,5066,0,GPT-4,Conversation log,False
874,89,34511,14043,0,GPT-4,Conversation log,False
875,99,70598,17549,0,GPT-4,Conversation log,False
876,33,19960,8749,1,GPT-4,Conversation log,False
877,87,56575,10443,0,GPT-4,Conversation log,False
878,77,57398,19022,0,GPT-4,Conversation log,False
879,75,55723,16684,0,GPT-4,Conversation log,False
880,114,98927,28654,0,GPT-4,Conversation log,False
881,54,36778,15025,1,GPT-4,Conversation log,False
882,60,28784,15274,0,GPT-4,Conversation log,False
883,130,60458,16806,3,GPT-4,Conversation log,False
884,168,80335,17530,5,GPT-4,Conversation log,False
885,83,46505,9362,1,GPT-4,Conversation log,False
886,58,44220,11483,0,GPT-4,Conversation log,False
887,31,32966,11051,0,GPT-4,Conversation log,False
888,25,12041,7124,0,GPT-4,Conversation log,False
889,14,4206,4764,0,GPT-4,Conversation log,False
890,19,10798,7952,0,GPT-4,Conversation log,False
891,17,14999,7683,0,GPT-4,Conversation log,False
892,6,4841,1691,0,GPT-4,Conversation log,False
893,0,0,0,0,GPT-4,Conversation log,False
894,0,0,0,0,GPT-4,Conversation log,False
895,22,29501,8372,0,GPT-4,Conversation log,False
896,5,1146,1128,0,GPT-4,Conversation log,False
897,17,4652,3989,0,GPT-4,Conversation log,False
898,33,35555,11192,0,GPT-4,Conversation log,False
899,30,22568,8189,0,GPT-4,Conversation log,False
900,26,20543,8589,0,GPT-4,Conversation log,False
901,26,17382,7244,0,GPT-4,Conversation log,False
902,32,16808,7986,0,GPT-4,Conversation log,False
903,89,53322,23505,1,GPT-4,Conversation log,False
904,85,91609,23175,0,GPT-4,Conversation log,False
905,65,66301,18296,1,GPT-4,Conversation log,False
906,29,18691,7335,0,GPT-4,Conversation log,False
907,42,18061,6434,0,GPT-4,Conversation log,False
908,36,37043,9740,0,GPT-4,Conversation log,False
909,24,12652,6173,0,GPT-4,Conversation log,False
910,50,35617,12400,0,GPT-4,Conversation log,False
911,15,11936,5029,0,GPT-4,Conversation log,False
912,13,7588,3266,0,GPT-4,Conversation log,False
913,28,38382,10257,0,GPT-4,Conversation log,False
914,4,2003,1822,0,GPT-4,Conversation log,False
915,11,7492,3521,0,GPT-4,Conversation log,False
916,0,0,0,0,GPT-4,Conversation log,False
917,2,652,574,0,GPT-4,Conversation log,False
918,3,3362,653,0,GPT-4,Conversation log,False
919,11,14560,3924,0,GPT-4,Conversation log,False
920,1,1517,181,0,GPT-4,Conversation log,False
921,12,11952,2832,0,GPT-4,Conversation log,False
922,31,35706,9245,0,GPT-4,Conversation log,False
923,19,10311,4749,0,GPT-4,Conversation log,False
924,8,3059,2053,0,GPT-4,Conversation log,False
925,5,3060,1458,0,GPT-4,Conversation log,False
926,26,11969,4351,3,GPT-4,Conversation log,False
927,72,43187,15475,0,GPT-4,Conversation log,False
928,63,61133,22400,3,GPT-4,Conversation log,False
929,78,79642,22691,0,GPT-4,Conversation log,False
930,8,8093,2990,0,GPT-4,Conversation log,False
931,12,9219,5291,0,GPT-4,Conversation log,False
932,40,60265,13730,0,GPT-4,Conversation log,False
933,59,44789,8896,0,GPT-4,Conversation log,False
934,44,40144,13625,0,GPT-4,Conversation log,False
935,25,24578,6417,0,GPT-4,Conversation log,False
936,16,10429,5311,0,GPT-4,Conversation log,False
937,13,14004,4779,0,GPT-4,Conversation log,False
938,15,6474,4504,0,GPT-4,Conversation log,False
939,18,11993,4857,0,GPT-4,Conversation log,False
940,2,2053,887,0,GPT-4,Conversation log,False
941,1,55,312,0,GPT-4,Conversation log,False
942,0,0,0,0,GPT-4,Conversation log,False
943,0,0,0,0,GPT-4,Conversation log,False
944,5,1261,1440,0,GPT-4,Conversation log,False
945,9,3389,2618,0,GPT-4,Conversation log,False
946,9,11096,2712,0,GPT-4,Conversation log,False
947,23,29544,7263,0,GPT-4,Conversation log,False
948,8,11012,2841,0,GPT-4,Conversation log,False
949,17,18813,5572,1,GPT-4,Conversation log,False
950,35,31770,8461,0,GPT-4,Conversation log,False
951,85,90097,24652,0,GPT-4,Conversation log,False
952,50,44145,13522,1,GPT-4,Conversation log,False
953,41,32762,10464,0,GPT-4,Conversation log,False
954,48,51159,13383,0,GPT-4,Conversation log,False
955,50,49057,10702,1,GPT-4,Conversation log,False
956,46,54780,9966,3,GPT-4,Conversation log,False
957,89,113607,28418,1,GPT-4,Conversation log,False
958,82,85151,20912,1,GPT-4,Conversation log,False
959,102,65701,17006,0,GPT-4,Conversation log,False
960,66,34740,7852,0,GPT-4,Conversation log,False
961,19,19381,3676,0,GPT-4,Conversation log,False
962,5,6742,1444,0,GPT-4,Conversation log,False
963,4,2970,1777,0,GPT-4,Conversation log,False
964,5,3761,1091,0,GPT-4,Conversation log,False
965,3,1808,1756,0,GPT-4,Conversation log,False
966,9,6596,2858,0,GPT-4,Conversation log,False
967,3,1211,1475,0,GPT-4,Conversation log,False
968,13,5446,4210,0,GPT-4,Conversation log,False
969,42,22127,8672,0,GPT-4,Conversation log,False
970,70,56328,14933,0,GPT-4,Conversation log,False
971,62,54949,18477,0,GPT-4,Conversation log,False
972,40,29964,7929,0,GPT-4,Conversation log,False
973,54,34467,12462,0,GPT-4,Conversation log,False
974,48,46954,14816,0,GPT-4,Conversation log,False
975,78,50471,17255,1,GPT-4,Conversation log,False
976,123,115922,29549,4,GPT-4,Conversation log,False
977,119,99298,23991,1,GPT-4,Conversation log,False
978,54,34012,9828,2,GPT-4,Conversation log,False
979,38,37645,9546,0,GPT-4,Conversation log,False
980,47,37712,10408,1,GPT-4,Conversation log,False
981,42,35944,8314,0,GPT-4,Conversation log,False
982,53,40072,13187,1,GPT-4,Conversation log,False
983,42,25583,7135,0,GPT-4,Conversation log,False
984,21,13763,4180,0,GPT-4,Conversation log,False
985,15,16037,4037,0,GPT-4,Conversation log,False
986,2,213,709,0,GPT-4,Conversation log,False
987,0,0,0,0,GPT-4,Conversation log,False
988,1,175,46,0,GPT-4,Conversation log,False
989,0,0,0,0,GPT-4,Conversation log,False
990,0,0,0,0,GPT-4,Conversation log,False
991,0,0,0,0,GPT-4,Conversation log,False
992,6,3306,1933,0,GPT-4,Conversation log,False
993,30,19681,6873,0,GPT-4,Conversation log,False
994,105,101110,21423,0,GPT-4,Conversation log,False
995,107,51411,11941,1,GPT-4,Conversation log,False
996,46,26207,6294,1,GPT-4,Conversation log,False
997,36,23086,7646,5,GPT-4,Conversation log,False
998,28,22840,5546,0,GPT-4,Conversation log,False
999,87,62065,18504,5,GPT-4,Conversation log,False
1000,73,53929,18511,3,GPT-4,Conversation log,False
1001,54,27872,10578,9,GPT-4,Conversation log,False
1002,36,32104,9477,0,GPT-4,Conversation log,False
1003,48,47481,16540,1,GPT-4,Conversation log,False
1004,46,53493,13883,3,GPT-4,Conversation log,False
1005,33,29211,10683,3,GPT-4,Conversation log,False
1006,41,45008,14161,1,GPT-4,Conversation log,False
1007,46,47151,11291,0,GPT-4,Conversation log,False
1008,20,14924,3939,0,GPT-4,Conversation log,False
1009,41,15093,2582,0,GPT-4,Conversation log,False
1010,4,3215,1109,0,GPT-4,Conversation log,False
1011,6,4238,2748,0,GPT-4,Conversation log,False
1012,7,6023,1081,0,GPT-4,Conversation log,False
